Territorio,Año,Fuente_Renta,Fuente_Renta_Code,Porcentaje
La Orotava,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.1
La Orotava,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.4
La Orotava,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.5
La Orotava,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.6
La Orotava,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.3
La Orotava,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.4
La Orotava,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.4
La Orotava,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.4
La Orotava,2015,Pensiones,PENSIONES,21.1
La Orotava,2016,Pensiones,PENSIONES,20.9
La Orotava,2017,Pensiones,PENSIONES,20.7
La Orotava,2018,Pensiones,PENSIONES,19.8
La Orotava,2019,Pensiones,PENSIONES,19.7
La Orotava,2020,Pensiones,PENSIONES,20.9
La Orotava,2021,Pensiones,PENSIONES,20.0
La Orotava,2022,Pensiones,PENSIONES,20.0
La Orotava,2023,Pensiones,PENSIONES,19.8
La Orotava,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6
La Orotava,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9
La Orotava,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6
La Orotava,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2
La Orotava,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2
La Orotava,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.9
La Orotava,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.9
La Orotava,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8
La Orotava,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
Puerto De La Cruz,2015,Sueldos y salarios,SUELDOS_SALARIOS,50.4
Puerto De La Cruz,2016,Sueldos y salarios,SUELDOS_SALARIOS,51.2
Puerto De La Cruz,2017,Sueldos y salarios,SUELDOS_SALARIOS,50.9
Puerto De La Cruz,2018,Sueldos y salarios,SUELDOS_SALARIOS,50.5
Puerto De La Cruz,2019,Sueldos y salarios,SUELDOS_SALARIOS,50.2
Puerto De La Cruz,2020,Sueldos y salarios,SUELDOS_SALARIOS,44.3
Puerto De La Cruz,2021,Sueldos y salarios,SUELDOS_SALARIOS,46.6
Puerto De La Cruz,2022,Sueldos y salarios,SUELDOS_SALARIOS,48.3
Puerto De La Cruz,2023,Sueldos y salarios,SUELDOS_SALARIOS,49.4
Puerto De La Cruz,2015,Otros ingresos,OTROS_INGRESOS,16.7
Puerto De La Cruz,2016,Otros ingresos,OTROS_INGRESOS,16.9
Puerto De La Cruz,2017,Otros ingresos,OTROS_INGRESOS,17.2
Puerto De La Cruz,2018,Otros ingresos,OTROS_INGRESOS,17.9
Puerto De La Cruz,2019,Otros ingresos,OTROS_INGRESOS,17.9
Puerto De La Cruz,2020,Otros ingresos,OTROS_INGRESOS,14.0
Puerto De La Cruz,2021,Otros ingresos,OTROS_INGRESOS,16.4
Puerto De La Cruz,2022,Otros ingresos,OTROS_INGRESOS,19.3
Puerto De La Cruz,2023,Otros ingresos,OTROS_INGRESOS,18.9
Puerto De La Cruz,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.2
Puerto De La Cruz,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.2
Puerto De La Cruz,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Puerto De La Cruz,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Puerto De La Cruz,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Puerto De La Cruz,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.4
Puerto De La Cruz,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.3
Puerto De La Cruz,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.1
Puerto De La Cruz,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.2
Puerto De La Cruz,2015,Pensiones,PENSIONES,26.1
Puerto De La Cruz,2016,Pensiones,PENSIONES,25.8
Puerto De La Cruz,2017,Pensiones,PENSIONES,25.6
Puerto De La Cruz,2018,Pensiones,PENSIONES,25.5
Puerto De La Cruz,2019,Pensiones,PENSIONES,25.9
Puerto De La Cruz,2020,Pensiones,PENSIONES,28.6
Puerto De La Cruz,2021,Pensiones,PENSIONES,26.5
Puerto De La Cruz,2022,Pensiones,PENSIONES,25.8
Puerto De La Cruz,2023,Pensiones,PENSIONES,25.5
Puerto De La Cruz,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6
Puerto De La Cruz,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0
Puerto De La Cruz,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9
Puerto De La Cruz,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7
Puerto De La Cruz,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7
Puerto De La Cruz,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.8
Puerto De La Cruz,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.2
Puerto De La Cruz,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
Puerto De La Cruz,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.0
Los Realejos,2015,Sueldos y salarios,SUELDOS_SALARIOS,60.3
Los Realejos,2016,Sueldos y salarios,SUELDOS_SALARIOS,61.6
Los Realejos,2017,Sueldos y salarios,SUELDOS_SALARIOS,61.8
Los Realejos,2018,Sueldos y salarios,SUELDOS_SALARIOS,61.4
Los Realejos,2019,Sueldos y salarios,SUELDOS_SALARIOS,62.3
Los Realejos,2020,Sueldos y salarios,SUELDOS_SALARIOS,54.8
Los Realejos,2021,Sueldos y salarios,SUELDOS_SALARIOS,56.8
Los Realejos,2022,Sueldos y salarios,SUELDOS_SALARIOS,60.8
Los Realejos,2023,Sueldos y salarios,SUELDOS_SALARIOS,60.8
Los Realejos,2015,Otros ingresos,OTROS_INGRESOS,9.0
Los Realejos,2016,Otros ingresos,OTROS_INGRESOS,9.1
Los Realejos,2017,Otros ingresos,OTROS_INGRESOS,9.7
Los Realejos,2018,Otros ingresos,OTROS_INGRESOS,11.2
Los Realejos,2019,Otros ingresos,OTROS_INGRESOS,10.0
Los Realejos,2020,Otros ingresos,OTROS_INGRESOS,8.7
Los Realejos,2021,Otros ingresos,OTROS_INGRESOS,10.4
Los Realejos,2022,Otros ingresos,OTROS_INGRESOS,10.5
Los Realejos,2023,Otros ingresos,OTROS_INGRESOS,11.5
Los Realejos,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.2
Los Realejos,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.2
Los Realejos,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.7
Los Realejos,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.7
Los Realejos,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.8
Los Realejos,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.6
Los Realejos,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.6
Los Realejos,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.6
Los Realejos,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.6
Los Realejos,2015,Pensiones,PENSIONES,22.0
Los Realejos,2016,Pensiones,PENSIONES,21.4
Los Realejos,2017,Pensiones,PENSIONES,20.6
Los Realejos,2018,Pensiones,PENSIONES,19.9
Los Realejos,2019,Pensiones,PENSIONES,20.1
Los Realejos,2020,Pensiones,PENSIONES,21.1
Los Realejos,2021,Pensiones,PENSIONES,20.7
Los Realejos,2022,Pensiones,PENSIONES,20.6
Los Realejos,2023,Pensiones,PENSIONES,20.1
Los Realejos,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.5
Los Realejos,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8
Los Realejos,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.3
Los Realejos,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8
Los Realejos,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8
Los Realejos,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,10.8
Los Realejos,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.5
Los Realejos,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6
Los Realejos,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0
El Rosario,2015,Sueldos y salarios,SUELDOS_SALARIOS,69.4
El Rosario,2016,Sueldos y salarios,SUELDOS_SALARIOS,68.9
El Rosario,2017,Sueldos y salarios,SUELDOS_SALARIOS,68.1
El Rosario,2018,Sueldos y salarios,SUELDOS_SALARIOS,67.7
El Rosario,2019,Sueldos y salarios,SUELDOS_SALARIOS,66.6
El Rosario,2020,Sueldos y salarios,SUELDOS_SALARIOS,63.4
El Rosario,2021,Sueldos y salarios,SUELDOS_SALARIOS,63.8
El Rosario,2022,Sueldos y salarios,SUELDOS_SALARIOS,64.5
El Rosario,2023,Sueldos y salarios,SUELDOS_SALARIOS,64.5
El Rosario,2015,Otros ingresos,OTROS_INGRESOS,12.4
El Rosario,2016,Otros ingresos,OTROS_INGRESOS,12.6
El Rosario,2017,Otros ingresos,OTROS_INGRESOS,13.9
El Rosario,2018,Otros ingresos,OTROS_INGRESOS,13.8
El Rosario,2019,Otros ingresos,OTROS_INGRESOS,14.8
El Rosario,2020,Otros ingresos,OTROS_INGRESOS,12.8
El Rosario,2021,Otros ingresos,OTROS_INGRESOS,14.4
El Rosario,2022,Otros ingresos,OTROS_INGRESOS,15.1
El Rosario,2023,Otros ingresos,OTROS_INGRESOS,15.8
El Rosario,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.2
El Rosario,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.2
El Rosario,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.4
El Rosario,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.5
El Rosario,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.6
El Rosario,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.0
El Rosario,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.0
El Rosario,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.0
El Rosario,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.0
El Rosario,2015,Pensiones,PENSIONES,13.7
El Rosario,2016,Pensiones,PENSIONES,14.1
El Rosario,2017,Pensiones,PENSIONES,13.8
El Rosario,2018,Pensiones,PENSIONES,14.1
El Rosario,2019,Pensiones,PENSIONES,14.2
El Rosario,2020,Pensiones,PENSIONES,16.2
El Rosario,2021,Pensiones,PENSIONES,15.7
El Rosario,2022,Pensiones,PENSIONES,15.7
El Rosario,2023,Pensiones,PENSIONES,15.4
El Rosario,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
El Rosario,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2
El Rosario,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.8
El Rosario,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.8
El Rosario,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.8
El Rosario,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.7
El Rosario,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1
El Rosario,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.7
El Rosario,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.5
San Juan De La Rambla,2015,Sueldos y salarios,SUELDOS_SALARIOS,61.2
San Juan De La Rambla,2016,Sueldos y salarios,SUELDOS_SALARIOS,62.7
San Juan De La Rambla,2017,Sueldos y salarios,SUELDOS_SALARIOS,63.3
San Juan De La Rambla,2018,Sueldos y salarios,SUELDOS_SALARIOS,63.7
San Juan De La Rambla,2019,Sueldos y salarios,SUELDOS_SALARIOS,63.1
San Juan De La Rambla,2020,Sueldos y salarios,SUELDOS_SALARIOS,56.1
San Juan De La Rambla,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.1
San Juan De La Rambla,2022,Sueldos y salarios,SUELDOS_SALARIOS,61.8
San Juan De La Rambla,2023,Sueldos y salarios,SUELDOS_SALARIOS,63.4
San Juan De La Rambla,2015,Otros ingresos,OTROS_INGRESOS,9.1
San Juan De La Rambla,2016,Otros ingresos,OTROS_INGRESOS,9.3
San Juan De La Rambla,2017,Otros ingresos,OTROS_INGRESOS,9.5
San Juan De La Rambla,2018,Otros ingresos,OTROS_INGRESOS,9.8
San Juan De La Rambla,2019,Otros ingresos,OTROS_INGRESOS,9.5
San Juan De La Rambla,2020,Otros ingresos,OTROS_INGRESOS,9.3
San Juan De La Rambla,2021,Otros ingresos,OTROS_INGRESOS,9.6
San Juan De La Rambla,2022,Otros ingresos,OTROS_INGRESOS,10.2
San Juan De La Rambla,2023,Otros ingresos,OTROS_INGRESOS,9.0
San Juan De La Rambla,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.4
San Juan De La Rambla,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.1
San Juan De La Rambla,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.4
San Juan De La Rambla,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.7
San Juan De La Rambla,2019,Otras prestaciones,OTRAS_PRESTACIONES,4.2
San Juan De La Rambla,2020,Otras prestaciones,OTRAS_PRESTACIONES,5.0
San Juan De La Rambla,2021,Otras prestaciones,OTRAS_PRESTACIONES,5.0
San Juan De La Rambla,2022,Otras prestaciones,OTRAS_PRESTACIONES,5.0
San Juan De La Rambla,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.7
San Juan De La Rambla,2015,Pensiones,PENSIONES,20.8
San Juan De La Rambla,2016,Pensiones,PENSIONES,20.3
San Juan De La Rambla,2017,Pensiones,PENSIONES,19.6
San Juan De La Rambla,2018,Pensiones,PENSIONES,19.0
San Juan De La Rambla,2019,Pensiones,PENSIONES,19.2
San Juan De La Rambla,2020,Pensiones,PENSIONES,20.1
San Juan De La Rambla,2021,Pensiones,PENSIONES,20.2
San Juan De La Rambla,2022,Pensiones,PENSIONES,19.6
San Juan De La Rambla,2023,Pensiones,PENSIONES,19.9
San Juan De La Rambla,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.4
San Juan De La Rambla,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6
San Juan De La Rambla,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2
San Juan De La Rambla,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8
San Juan De La Rambla,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.0
San Juan De La Rambla,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,9.5
San Juan De La Rambla,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.2
San Juan De La Rambla,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4
San Juan De La Rambla,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0
San Miguel De Abona,2015,Sueldos y salarios,SUELDOS_SALARIOS,67.5
San Miguel De Abona,2016,Sueldos y salarios,SUELDOS_SALARIOS,67.7
San Miguel De Abona,2017,Sueldos y salarios,SUELDOS_SALARIOS,69.1
San Miguel De Abona,2018,Sueldos y salarios,SUELDOS_SALARIOS,68.4
San Miguel De Abona,2019,Sueldos y salarios,SUELDOS_SALARIOS,68.6
San Miguel De Abona,2020,Sueldos y salarios,SUELDOS_SALARIOS,55.0
San Miguel De Abona,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.3
San Miguel De Abona,2022,Sueldos y salarios,SUELDOS_SALARIOS,65.3
San Miguel De Abona,2023,Sueldos y salarios,SUELDOS_SALARIOS,65.8
San Miguel De Abona,2015,Otros ingresos,OTROS_INGRESOS,13.8
San Miguel De Abona,2016,Otros ingresos,OTROS_INGRESOS,14.4
San Miguel De Abona,2017,Otros ingresos,OTROS_INGRESOS,13.8
San Miguel De Abona,2018,Otros ingresos,OTROS_INGRESOS,14.6
San Miguel De Abona,2019,Otros ingresos,OTROS_INGRESOS,13.8
San Miguel De Abona,2020,Otros ingresos,OTROS_INGRESOS,12.3
San Miguel De Abona,2021,Otros ingresos,OTROS_INGRESOS,13.2
San Miguel De Abona,2022,Otros ingresos,OTROS_INGRESOS,15.7
San Miguel De Abona,2023,Otros ingresos,OTROS_INGRESOS,15.9
San Miguel De Abona,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.0
San Miguel De Abona,2016,Otras prestaciones,OTRAS_PRESTACIONES,1.9
San Miguel De Abona,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.1
San Miguel De Abona,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.6
San Miguel De Abona,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.7
San Miguel De Abona,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.3
San Miguel De Abona,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.7
San Miguel De Abona,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.2
San Miguel De Abona,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.3
San Miguel De Abona,2015,Pensiones,PENSIONES,12.0
San Miguel De Abona,2016,Pensiones,PENSIONES,11.8
San Miguel De Abona,2017,Pensiones,PENSIONES,11.1
San Miguel De Abona,2018,Pensiones,PENSIONES,10.8
San Miguel De Abona,2019,Pensiones,PENSIONES,11.3
San Miguel De Abona,2020,Pensiones,PENSIONES,13.1
San Miguel De Abona,2021,Pensiones,PENSIONES,13.5
San Miguel De Abona,2022,Pensiones,PENSIONES,12.8
San Miguel De Abona,2023,Pensiones,PENSIONES,12.6
San Miguel De Abona,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8
San Miguel De Abona,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2
San Miguel De Abona,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9
San Miguel De Abona,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6
San Miguel De Abona,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7
San Miguel De Abona,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,16.3
San Miguel De Abona,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,11.3
San Miguel De Abona,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0
San Miguel De Abona,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
Santa Cruz De Tenerife,2015,Sueldos y salarios,SUELDOS_SALARIOS,58.7
Santa Cruz De Tenerife,2016,Sueldos y salarios,SUELDOS_SALARIOS,58.7
Santa Cruz De Tenerife,2017,Sueldos y salarios,SUELDOS_SALARIOS,58.7
Santa Cruz De Tenerife,2018,Sueldos y salarios,SUELDOS_SALARIOS,58.8
Santa Cruz De Tenerife,2019,Sueldos y salarios,SUELDOS_SALARIOS,58.7
Santa Cruz De Tenerife,2020,Sueldos y salarios,SUELDOS_SALARIOS,55.8
Santa Cruz De Tenerife,2021,Sueldos y salarios,SUELDOS_SALARIOS,57.3
Santa Cruz De Tenerife,2022,Sueldos y salarios,SUELDOS_SALARIOS,58.1
Santa Cruz De Tenerife,2023,Sueldos y salarios,SUELDOS_SALARIOS,58.6
Santa Cruz De Tenerife,2015,Otros ingresos,OTROS_INGRESOS,13.0
Santa Cruz De Tenerife,2016,Otros ingresos,OTROS_INGRESOS,13.3
Santa Cruz De Tenerife,2017,Otros ingresos,OTROS_INGRESOS,13.7
Santa Cruz De Tenerife,2018,Otros ingresos,OTROS_INGRESOS,14.0
Santa Cruz De Tenerife,2019,Otros ingresos,OTROS_INGRESOS,14.2
Santa Cruz De Tenerife,2020,Otros ingresos,OTROS_INGRESOS,12.4
Santa Cruz De Tenerife,2021,Otros ingresos,OTROS_INGRESOS,13.6
Santa Cruz De Tenerife,2022,Otros ingresos,OTROS_INGRESOS,14.4
Santa Cruz De Tenerife,2023,Otros ingresos,OTROS_INGRESOS,14.5
Santa Cruz De Tenerife,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.0
Santa Cruz De Tenerife,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.1
Santa Cruz De Tenerife,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.3
Santa Cruz De Tenerife,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.4
Santa Cruz De Tenerife,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.5
Santa Cruz De Tenerife,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.0
Santa Cruz De Tenerife,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.3
Santa Cruz De Tenerife,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.3
Santa Cruz De Tenerife,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.3
Santa Cruz De Tenerife,2015,Pensiones,PENSIONES,22.5
Santa Cruz De Tenerife,2016,Pensiones,PENSIONES,22.2
Santa Cruz De Tenerife,2017,Pensiones,PENSIONES,21.9
Santa Cruz De Tenerife,2018,Pensiones,PENSIONES,21.6
Santa Cruz De Tenerife,2019,Pensiones,PENSIONES,21.4
Santa Cruz De Tenerife,2020,Pensiones,PENSIONES,22.7
Santa Cruz De Tenerife,2021,Pensiones,PENSIONES,21.5
Santa Cruz De Tenerife,2022,Pensiones,PENSIONES,21.2
Santa Cruz De Tenerife,2023,Pensiones,PENSIONES,20.7
Santa Cruz De Tenerife,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0
Santa Cruz De Tenerife,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7
Santa Cruz De Tenerife,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4
Santa Cruz De Tenerife,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2
Santa Cruz De Tenerife,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2
Santa Cruz De Tenerife,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.0
Santa Cruz De Tenerife,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.3
Santa Cruz De Tenerife,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.0
Santa Cruz De Tenerife,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.9
Santa Úrsula,2015,Sueldos y salarios,SUELDOS_SALARIOS,61.9
Santa Úrsula,2016,Sueldos y salarios,SUELDOS_SALARIOS,62.8
Santa Úrsula,2017,Sueldos y salarios,SUELDOS_SALARIOS,62.5
Santa Úrsula,2018,Sueldos y salarios,SUELDOS_SALARIOS,62.7
Santa Úrsula,2019,Sueldos y salarios,SUELDOS_SALARIOS,62.7
Santa Úrsula,2020,Sueldos y salarios,SUELDOS_SALARIOS,57.0
Santa Úrsula,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.9
Santa Úrsula,2022,Sueldos y salarios,SUELDOS_SALARIOS,60.2
Santa Úrsula,2023,Sueldos y salarios,SUELDOS_SALARIOS,61.1
Santa Úrsula,2015,Otros ingresos,OTROS_INGRESOS,13.7
Santa Úrsula,2016,Otros ingresos,OTROS_INGRESOS,13.9
Santa Úrsula,2017,Otros ingresos,OTROS_INGRESOS,15.2
Santa Úrsula,2018,Otros ingresos,OTROS_INGRESOS,14.6
Santa Úrsula,2019,Otros ingresos,OTROS_INGRESOS,14.9
Santa Úrsula,2020,Otros ingresos,OTROS_INGRESOS,13.1
Santa Úrsula,2021,Otros ingresos,OTROS_INGRESOS,14.9
Santa Úrsula,2022,Otros ingresos,OTROS_INGRESOS,16.7
Santa Úrsula,2023,Otros ingresos,OTROS_INGRESOS,16.3
Santa Úrsula,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.7
Santa Úrsula,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.7
Santa Úrsula,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.2
Santa Úrsula,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.2
Santa Úrsula,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.5
Santa Úrsula,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.3
Santa Úrsula,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.6
Santa Úrsula,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.5
Santa Úrsula,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.5
Santa Úrsula,2015,Pensiones,PENSIONES,16.9
Santa Úrsula,2016,Pensiones,PENSIONES,16.5
Santa Úrsula,2017,Pensiones,PENSIONES,15.6
Santa Úrsula,2018,Pensiones,PENSIONES,16.3
Santa Úrsula,2019,Pensiones,PENSIONES,15.7
Santa Úrsula,2020,Pensiones,PENSIONES,17.1
Santa Úrsula,2021,Pensiones,PENSIONES,16.0
Santa Úrsula,2022,Pensiones,PENSIONES,15.8
Santa Úrsula,2023,Pensiones,PENSIONES,15.7
Santa Úrsula,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8
Santa Úrsula,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.1
Santa Úrsula,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5
Santa Úrsula,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1
Santa Úrsula,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2
Santa Úrsula,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.6
Santa Úrsula,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.6
Santa Úrsula,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9
Santa Úrsula,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5
Santiago Del Teide,2015,Sueldos y salarios,SUELDOS_SALARIOS,61.9
Santiago Del Teide,2016,Sueldos y salarios,SUELDOS_SALARIOS,63.2
Santiago Del Teide,2017,Sueldos y salarios,SUELDOS_SALARIOS,63.8
Santiago Del Teide,2018,Sueldos y salarios,SUELDOS_SALARIOS,63.2
Santiago Del Teide,2019,Sueldos y salarios,SUELDOS_SALARIOS,63.1
Santiago Del Teide,2020,Sueldos y salarios,SUELDOS_SALARIOS,47.9
Santiago Del Teide,2021,Sueldos y salarios,SUELDOS_SALARIOS,50.0
Santiago Del Teide,2022,Sueldos y salarios,SUELDOS_SALARIOS,59.2
Santiago Del Teide,2023,Sueldos y salarios,SUELDOS_SALARIOS,60.8
Santiago Del Teide,2015,Otros ingresos,OTROS_INGRESOS,15.4
Santiago Del Teide,2016,Otros ingresos,OTROS_INGRESOS,15.5
Santiago Del Teide,2017,Otros ingresos,OTROS_INGRESOS,15.6
Santiago Del Teide,2018,Otros ingresos,OTROS_INGRESOS,15.8
Santiago Del Teide,2019,Otros ingresos,OTROS_INGRESOS,15.5
Santiago Del Teide,2020,Otros ingresos,OTROS_INGRESOS,13.2
Santiago Del Teide,2021,Otros ingresos,OTROS_INGRESOS,16.7
Santiago Del Teide,2022,Otros ingresos,OTROS_INGRESOS,18.7
Santiago Del Teide,2023,Otros ingresos,OTROS_INGRESOS,17.8
Santiago Del Teide,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.5
Santiago Del Teide,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.3
