TERRITORIO	TIME_PERIOD	MEDIDAS	OBS_VALUE	ESTADO_OBSERVACION	CONFIDENCIALIDAD_OBSERVACION
Santa Cruz de Tenerife	2016	Otras prestaciones	3.1		
Santa Cruz de Tenerife	2015	Otras prestaciones	3		
Santa Cruz de Tenerife	2023	Otros ingresos	14.5		
Santa Cruz de Tenerife	2022	Otros ingresos	14.4		
Santa Cruz de Tenerife	2021	Otros ingresos	13.6		
Santa Cruz de Tenerife	2020	Otros ingresos	12.4		
Santa Cruz de Tenerife	2019	Otros ingresos	14.2		
Santa Cruz de Tenerife	2018	Otros ingresos	14		
Santa Cruz de Tenerife	2017	Otros ingresos	13.7		
Santa Cruz de Tenerife	2016	Otros ingresos	13.3		
Santa Cruz de Tenerife	2015	Otros ingresos	13		
Santa Úrsula	2023	Sueldos y salarios	61.1		
Santa Úrsula	2022	Sueldos y salarios	60.2		
Santa Úrsula	2021	Sueldos y salarios	58.9		
Santa Úrsula	2020	Sueldos y salarios	57		
Santa Úrsula	2019	Sueldos y salarios	62.7		
Santa Úrsula	2018	Sueldos y salarios	62.7		
Santa Úrsula	2017	Sueldos y salarios	62.5		
Santa Úrsula	2016	Sueldos y salarios	62.8		
Santa Úrsula	2015	Sueldos y salarios	61.9		
Santa Úrsula	2023	Pensiones	15.7		
Santa Úrsula	2022	Pensiones	15.8		
Santa Úrsula	2021	Pensiones	16		
Santa Úrsula	2020	Pensiones	17.1		
Santa Úrsula	2019	Pensiones	15.7		
Santa Úrsula	2018	Pensiones	16.3		
Santa Úrsula	2017	Pensiones	15.6		
Santa Úrsula	2016	Pensiones	16.5		
Santa Úrsula	2015	Pensiones	16.9		
Santa Úrsula	2023	Prestaciones por desempleo	2.5		
Santa Úrsula	2022	Prestaciones por desempleo	2.9		
Santa Úrsula	2021	Prestaciones por desempleo	5.6		
Santa Úrsula	2020	Prestaciones por desempleo	8.6		
Santa Úrsula	2019	Prestaciones por desempleo	3.2		
Santa Úrsula	2018	Prestaciones por desempleo	3.1		
Santa Úrsula	2017	Prestaciones por desempleo	3.5		
Santa Úrsula	2016	Prestaciones por desempleo	4.1		
Santa Úrsula	2015	Prestaciones por desempleo	4.8		
Santa Úrsula	2023	Otras prestaciones	4.5		
Santa Úrsula	2022	Otras prestaciones	4.5		
Santa Úrsula	2021	Otras prestaciones	4.6		
Santa Úrsula	2020	Otras prestaciones	4.3		
Santa Úrsula	2019	Otras prestaciones	3.5		
Santa Úrsula	2018	Otras prestaciones	3.2		
Santa Úrsula	2017	Otras prestaciones	3.2		
Santa Úrsula	2016	Otras prestaciones	2.7		
Santa Úrsula	2015	Otras prestaciones	2.7		
Santa Úrsula	2023	Otros ingresos	16.3		
Santa Úrsula	2022	Otros ingresos	16.7		
Santa Úrsula	2021	Otros ingresos	14.9		
Santa Úrsula	2020	Otros ingresos	13.1		
Santa Úrsula	2019	Otros ingresos	14.9		
Santa Úrsula	2018	Otros ingresos	14.6		
Santa Úrsula	2017	Otros ingresos	15.2		
Santa Úrsula	2016	Otros ingresos	13.9		
Santa Úrsula	2015	Otros ingresos	13.7		
Santiago del Teide	2023	Sueldos y salarios	60.8		
Santiago del Teide	2022	Sueldos y salarios	59.2		
Santiago del Teide	2021	Sueldos y salarios	50		
Santiago del Teide	2020	Sueldos y salarios	47.9		
Santiago del Teide	2019	Sueldos y salarios	63.1		
Santiago del Teide	2018	Sueldos y salarios	63.2		
Santiago del Teide	2017	Sueldos y salarios	63.8		
Santiago del Teide	2016	Sueldos y salarios	63.2		
Santiago del Teide	2015	Sueldos y salarios	61.9		
Santiago del Teide	2023	Pensiones	15.6		
Santiago del Teide	2022	Pensiones	15.7		
Santiago del Teide	2021	Pensiones	16.9		
Santiago del Teide	2020	Pensiones	17.4		
Santiago del Teide	2019	Pensiones	14.6		
Santiago del Teide	2018	Pensiones	14.4		
Santiago del Teide	2017	Pensiones	14.5		
Santiago del Teide	2016	Pensiones	14.9		
Santiago del Teide	2015	Pensiones	15.6		
Santiago del Teide	2023	Prestaciones por desempleo	2.3		
Santiago del Teide	2022	Prestaciones por desempleo	2.7		
Santiago del Teide	2021	Prestaciones por desempleo	12.3		
Santiago del Teide	2020	Prestaciones por desempleo	17.7		
Santiago del Teide	2019	Prestaciones por desempleo	3.7		
Santiago del Teide	2018	Prestaciones por desempleo	3.8		
Santiago del Teide	2017	Prestaciones por desempleo	3.7		
Santiago del Teide	2016	Prestaciones por desempleo	4.2		
Santiago del Teide	2015	Prestaciones por desempleo	4.6		
Santiago del Teide	2023	Otras prestaciones	3.4		
Santiago del Teide	2022	Otras prestaciones	3.7		
Santiago del Teide	2021	Otras prestaciones	4.1		
Santiago del Teide	2020	Otras prestaciones	3.8		
Santiago del Teide	2019	Otras prestaciones	3.1		
Santiago del Teide	2018	Otras prestaciones	2.9		
Santiago del Teide	2017	Otras prestaciones	2.4		
Santiago del Teide	2016	Otras prestaciones	2.3		
Santiago del Teide	2015	Otras prestaciones	2.5		
Santiago del Teide	2023	Otros ingresos	17.8		
Santiago del Teide	2022	Otros ingresos	18.7		
Santiago del Teide	2021	Otros ingresos	16.7		
Santiago del Teide	2020	Otros ingresos	13.2		
Santiago del Teide	2019	Otros ingresos	15.5		
Santiago del Teide	2018	Otros ingresos	15.8		
Santiago del Teide	2017	Otros ingresos	15.6		
Santiago del Teide	2016	Otros ingresos	15.5		
Santiago del Teide	2015	Otros ingresos	15.4		
El Sauzal	2023	Sueldos y salarios	61.6		
El Sauzal	2022	Sueldos y salarios	61		
El Sauzal	2021	Sueldos y salarios	61.8		
El Sauzal	2020	Sueldos y salarios	61.5		
El Sauzal	2019	Sueldos y salarios	64.5		
El Sauzal	2018	Sueldos y salarios	64		
El Sauzal	2017	Sueldos y salarios	64		
El Sauzal	2016	Sueldos y salarios	64		
El Sauzal	2015	Sueldos y salarios	63.5		
El Sauzal	2023	Pensiones	18.4		
El Sauzal	2022	Pensiones	19.2		
El Sauzal	2021	Pensiones	18.8		
El Sauzal	2020	Pensiones	18.7		
El Sauzal	2019	Pensiones	17.5		
El Sauzal	2018	Pensiones	18.6		
El Sauzal	2017	Pensiones	18.1		
El Sauzal	2016	Pensiones	18.5		
El Sauzal	2015	Pensiones	18.4		
El Sauzal	2023	Prestaciones por desempleo	2		
El Sauzal	2022	Prestaciones por desempleo	2.2		
El Sauzal	2021	Prestaciones por desempleo	3.8		
El Sauzal	2020	Prestaciones por desempleo	5.6		
El Sauzal	2019	Prestaciones por desempleo	2.3		
El Sauzal	2018	Prestaciones por desempleo	2.4		
El Sauzal	2017	Prestaciones por desempleo	2.8		
El Sauzal	2016	Prestaciones por desempleo	3.3		
El Sauzal	2015	Prestaciones por desempleo	3.6		
El Sauzal	2023	Otras prestaciones	4		
El Sauzal	2022	Otras prestaciones	4.2		
El Sauzal	2021	Otras prestaciones	4.1		
El Sauzal	2020	Otras prestaciones	3.7		
El Sauzal	2019	Otras prestaciones	3.2		
El Sauzal	2018	Otras prestaciones	3.1		
El Sauzal	2017	Otras prestaciones	3.3		
El Sauzal	2016	Otras prestaciones	2.7		
El Sauzal	2015	Otras prestaciones	2.8		
El Sauzal	2023	Otros ingresos	14.1		
El Sauzal	2022	Otros ingresos	13.4		
El Sauzal	2021	Otros ingresos	11.6		
El Sauzal	2020	Otros ingresos	10.5		
El Sauzal	2019	Otros ingresos	12.5		
El Sauzal	2018	Otros ingresos	11.9		
El Sauzal	2017	Otros ingresos	11.8		
El Sauzal	2016	Otros ingresos	11.5		
El Sauzal	2015	Otros ingresos	11.8		
Los Silos	2023	Sueldos y salarios	55.4		
Los Silos	2022	Sueldos y salarios	53.9		
Los Silos	2021	Sueldos y salarios	51.4		
Los Silos	2020	Sueldos y salarios	53		
Los Silos	2019	Sueldos y salarios	55.6		
Los Silos	2018	Sueldos y salarios	66.7		
Los Silos	2017	Sueldos y salarios	54.5		
Los Silos	2016	Sueldos y salarios	54.8		
Los Silos	2015	Sueldos y salarios	53.8		
Los Silos	2023	Pensiones	26.5		
Los Silos	2022	Pensiones	26.3		
Los Silos	2021	Pensiones	26.3		
Los Silos	2020	Pensiones	25		
Los Silos	2019	Pensiones	25.4		
Los Silos	2018	Pensiones	19.2		
Los Silos	2017	Pensiones	26.8		
Los Silos	2016	Pensiones	28		
Los Silos	2015	Pensiones	28.9		
Los Silos	2023	Prestaciones por desempleo	3		
Los Silos	2022	Prestaciones por desempleo	3.3		
Los Silos	2021	Prestaciones por desempleo	6.2		
Los Silos	2020	Prestaciones por desempleo	8.2		
Los Silos	2019	Prestaciones por desempleo	3.9		
Los Silos	2018	Prestaciones por desempleo	2.8		
Los Silos	2017	Prestaciones por desempleo	4.1		
Los Silos	2016	Prestaciones por desempleo	4.3		
Los Silos	2015	Prestaciones por desempleo	4.5		
Los Silos	2023	Otras prestaciones	4.2		
Los Silos	2022	Otras prestaciones	4.3		
Los Silos	2021	Otras prestaciones	4.2		
Los Silos	2020	Otras prestaciones	4.4		
Los Silos	2019	Otras prestaciones	3.9		
Los Silos	2018	Otras prestaciones	2.6		
Los Silos	2017	Otras prestaciones	3.6		
Los Silos	2016	Otras prestaciones	3.3		
Los Silos	2015	Otras prestaciones	3.5		
Los Silos	2023	Otros ingresos	10.9		
Los Silos	2022	Otros ingresos	12.2		
Los Silos	2021	Otros ingresos	11.9		
Los Silos	2020	Otros ingresos	9.5		
Los Silos	2019	Otros ingresos	11.2		
Los Silos	2018	Otros ingresos	8.8		
Los Silos	2017	Otros ingresos	11.1		
Los Silos	2016	Otros ingresos	9.5		
Los Silos	2015	Otros ingresos	9.2		
Tacoronte	2023	Sueldos y salarios	61.8		
Tacoronte	2022	Sueldos y salarios	62.5		
Tacoronte	2021	Sueldos y salarios	61.1		
Tacoronte	2020	Sueldos y salarios	60.3		
Tacoronte	2019	Sueldos y salarios	63.1		
Tacoronte	2018	Sueldos y salarios	63.7		
Tacoronte	2017	Sueldos y salarios	63.1		
Tacoronte	2016	Sueldos y salarios	63.5		
Tacoronte	2015	Sueldos y salarios	63.4		
Tacoronte	2023	Pensiones	18.8		
Tacoronte	2022	Pensiones	18.7		
Tacoronte	2021	Pensiones	18.5		
Tacoronte	2020	Pensiones	19.4		
Tacoronte	2019	Pensiones	18		
Tacoronte	2018	Pensiones	18.1		
Tacoronte	2017	Pensiones	18.9		
Tacoronte	2016	Pensiones	18.9		
Tacoronte	2015	Pensiones	19		
Tacoronte	2023	Prestaciones por desempleo	2.1		
Tacoronte	2022	Prestaciones por desempleo	2.4		
Tacoronte	2021	Prestaciones por desempleo	3.7		
Tacoronte	2020	Prestaciones por desempleo	5.8		
Tacoronte	2019	Prestaciones por desempleo	2.7		
Tacoronte	2018	Prestaciones por desempleo	2.7		
Tacoronte	2017	Prestaciones por desempleo	3.1		
Tacoronte	2016	Prestaciones por desempleo	3.3		
Tacoronte	2015	Prestaciones por desempleo	3.7		
Tacoronte	2023	Otras prestaciones	4		
Tacoronte	2022	Otras prestaciones	4.1		
Tacoronte	2021	Otras prestaciones	3.9		
Tacoronte	2020	Otras prestaciones	3.9		
Tacoronte	2019	Otras prestaciones	3.4		
Tacoronte	2018	Otras prestaciones	3		
Tacoronte	2017	Otras prestaciones	3		
Tacoronte	2016	Otras prestaciones	2.9		
Tacoronte	2015	Otras prestaciones	2.9		
Tacoronte	2023	Otros ingresos	13.4		
Tacoronte	2022	Otros ingresos	12.3		
Tacoronte	2021	Otros ingresos	12.9		
Tacoronte	2020	Otros ingresos	10.5		
Tacoronte	2019	Otros ingresos	12.9		
Tacoronte	2018	Otros ingresos	12.4		
Tacoronte	2017	Otros ingresos	11.9		
Tacoronte	2016	Otros ingresos	11.4		
Tacoronte	2015	Otros ingresos	11		
El Tanque	2023	Sueldos y salarios	58.2		
El Tanque	2022	Sueldos y salarios	57.9		
El Tanque	2021	Sueldos y salarios	51.3		
El Tanque	2020	Sueldos y salarios	48.5		
El Tanque	2019	Sueldos y salarios	58.2		
El Tanque	2018	Sueldos y salarios	58		
El Tanque	2017	Sueldos y salarios	57.5		
El Tanque	2016	Sueldos y salarios	57.9		
El Tanque	2015	Sueldos y salarios	55.3		
El Tanque	2023	Pensiones	21.3		
El Tanque	2022	Pensiones	21.3		
El Tanque	2021	Pensiones	22.4		
El Tanque	2020	Pensiones	23.1		
El Tanque	2019	Pensiones	21.9		
El Tanque	2018	Pensiones	22.7		
El Tanque	2017	Pensiones	23.9		
El Tanque	2016	Pensiones	23.9		
El Tanque	2015	Pensiones	25		
El Tanque	2023	Prestaciones por desempleo	4.1		
El Tanque	2022	Prestaciones por desempleo	4.4		
El Tanque	2021	Prestaciones por desempleo	10.2		
El Tanque	2020	Prestaciones por desempleo	14		
El Tanque	2019	Prestaciones por desempleo	5.4		
El Tanque	2018	Prestaciones por desempleo	5.8		
El Tanque	2017	Prestaciones por desempleo	5.7		
El Tanque	2016	Prestaciones por desempleo	6.3		
El Tanque	2015	Prestaciones por desempleo	7		
El Tanque	2023	Otras prestaciones	5.2		
El Tanque	2022	Otras prestaciones	5.4		
El Tanque	2021	Otras prestaciones	5.8		
El Tanque	2020	Otras prestaciones	5.6		
El Tanque	2019	Otras prestaciones	4.6		
El Tanque	2018	Otras prestaciones	4.5		
El Tanque	2017	Otras prestaciones	4		
El Tanque	2016	Otras prestaciones	3.5		
El Tanque	2015	Otras prestaciones	4.1		
El Tanque	2023	Otros ingresos	11.1		
El Tanque	2022	Otros ingresos	11		
El Tanque	2021	Otros ingresos	10.3		
El Tanque	2020	Otros ingresos	8.8		
El Tanque	2019	Otros ingresos	9.9		
El Tanque	2018	Otros ingresos	8.9		
El Tanque	2017	Otros ingresos	9		
El Tanque	2016	Otros ingresos	8.4		
El Tanque	2015	Otros ingresos	8.6		
Tegueste	2023	Sueldos y salarios	63.1		
Tegueste	2022	Sueldos y salarios	62.8		
Tegueste	2021	Sueldos y salarios	62.9		
Tegueste	2020	Sueldos y salarios	61.7		
Tegueste	2019	Sueldos y salarios	62.8		
Tegueste	2018	Sueldos y salarios	62.3		
Tegueste	2017	Sueldos y salarios	63.9		
Tegueste	2016	Sueldos y salarios	64.4		
Tegueste	2015	Sueldos y salarios	63.9		
Tegueste	2023	Pensiones	19.2		
Tegueste	2022	Pensiones	19.3		
Tegueste	2021	Pensiones	19		
Tegueste	2020	Pensiones	19.3		
Tegueste	2019	Pensiones	19		
Tegueste	2018	Pensiones	18.7		
Tegueste	2017	Pensiones	18.9		
Tegueste	2016	Pensiones	18.5		
Tegueste	2015	Pensiones	18.4		
Tegueste	2023	Prestaciones por desempleo	1.8		
Tegueste	2022	Prestaciones por desempleo	1.9		
Tegueste	2021	Prestaciones por desempleo	3		
Tegueste	2020	Prestaciones por desempleo	4.8		
Tegueste	2019	Prestaciones por desempleo	2.1		
Tegueste	2018	Prestaciones por desempleo	2		
Tegueste	2017	Prestaciones por desempleo	2.2		
Tegueste	2016	Prestaciones por desempleo	2.4		
Tegueste	2015	Prestaciones por desempleo	2.8		
Tegueste	2023	Otras prestaciones	3.2		
Tegueste	2022	Otras prestaciones	3.4		
Tegueste	2021	Otras prestaciones	3.5		
Tegueste	2020	Otras prestaciones	3.6		
Tegueste	2019	Otras prestaciones	3.3		
Tegueste	2018	Otras prestaciones	3.3		
Tegueste	2017	Otras prestaciones	2.9		
Tegueste	2016	Otras prestaciones	2.6		
Tegueste	2015	Otras prestaciones	2.6		
Tegueste	2023	Otros ingresos	12.8		
Tegueste	2022	Otros ingresos	12.6		
Tegueste	2021	Otros ingresos	11.6		
Tegueste	2020	Otros ingresos	10.6		
Tegueste	2019	Otros ingresos	12.9		
Tegueste	2018	Otros ingresos	13.7		
Tegueste	2017	Otros ingresos	12.1		
Tegueste	2016	Otros ingresos	12		
Tegueste	2015	Otros ingresos	12.3		
La Victoria de Acentejo	2023	Sueldos y salarios	60.8		
La Victoria de Acentejo	2022	Sueldos y salarios	60.4		
La Victoria de Acentejo	2021	Sueldos y salarios	58.1		
La Victoria de Acentejo	2020	Sueldos y salarios	56		
La Victoria de Acentejo	2019	Sueldos y salarios	61		
La Victoria de Acentejo	2018	Sueldos y salarios	60.9		
La Victoria de Acentejo	2017	Sueldos y salarios	60.8		
La Victoria de Acentejo	2016	Sueldos y salarios	59.1		
La Victoria de Acentejo	2015	Sueldos y salarios	57.4		
La Victoria de Acentejo	2023	Pensiones	20.3		
La Victoria de Acentejo	2022	Pensiones	20.2		
La Victoria de Acentejo	2021	Pensiones	19.9		
La Victoria de Acentejo	2020	Pensiones	21.1		
La Victoria de Acentejo	2019	Pensiones	20.6		
La Victoria de Acentejo	2018	Pensiones	20.6		
La Victoria de Acentejo	2017	Pensiones	21.1		
La Victoria de Acentejo	2016	Pensiones	22		
La Victoria de Acentejo	2015	Pensiones	22.4		
La Victoria de Acentejo	2023	Prestaciones por desempleo	3.2		
La Victoria de Acentejo	2022	Prestaciones por desempleo	3.5		
La Victoria de Acentejo	2021	Prestaciones por desempleo	6		
La Victoria de Acentejo	2020	Prestaciones por desempleo	9.2		
La Victoria de Acentejo	2019	Prestaciones por desempleo	4		
La Victoria de Acentejo	2018	Prestaciones por desempleo	4.1		
La Victoria de Acentejo	2017	Prestaciones por desempleo	4.3		
La Victoria de Acentejo	2016	Prestaciones por desempleo	5.4		
La Victoria de Acentejo	2015	Prestaciones por desempleo	6		
La Victoria de Acentejo	2023	Otras prestaciones	5		
La Victoria de Acentejo	2022	Otras prestaciones	5.1		
La Victoria de Acentejo	2021	Otras prestaciones	5.3		
La Victoria de Acentejo	2020	Otras prestaciones	4.9		
La Victoria de Acentejo	2019	Otras prestaciones	4.2		
La Victoria de Acentejo	2018	Otras prestaciones	4		
La Victoria de Acentejo	2017	Otras prestaciones	4		
La Victoria de Acentejo	2016	Otras prestaciones	3.5		
La Victoria de Acentejo	2015	Otras prestaciones	3.7		
La Victoria de Acentejo	2023	Otros ingresos	10.6		
La Victoria de Acentejo	2022	Otros ingresos	10.8		
La Victoria de Acentejo	2021	Otros ingresos	10.7		
La Victoria de Acentejo	2020	Otros ingresos	8.8		
La Victoria de Acentejo	2019	Otros ingresos	10.2		
La Victoria de Acentejo	2018	Otros ingresos	10.3		
La Victoria de Acentejo	2017	Otros ingresos	9.9		
La Victoria de Acentejo	2016	Otros ingresos	9.9		
La Victoria de Acentejo	2015	Otros ingresos	10.6		
Vilaflor de Chasna	2023	Sueldos y salarios	57.7		
Vilaflor de Chasna	2022	Sueldos y salarios	56		
Vilaflor de Chasna	2021	Sueldos y salarios	48.8		
Vilaflor de Chasna	2020	Sueldos y salarios	49.1		
Vilaflor de Chasna	2019	Sueldos y salarios	56.6		
Vilaflor de Chasna	2018	Sueldos y salarios	56		
Vilaflor de Chasna	2017	Sueldos y salarios	56.7		
Vilaflor de Chasna	2016	Sueldos y salarios	56.7		
Vilaflor de Chasna	2015	Sueldos y salarios	56.8		
Vilaflor de Chasna	2023	Pensiones	21.8		
Vilaflor de Chasna	2022	Pensiones	22.8		
Vilaflor de Chasna	2021	Pensiones	25.2		
Vilaflor de Chasna	2020	Pensiones	25.3		
Vilaflor de Chasna	2019	Pensiones	22.5		
Vilaflor de Chasna	2018	Pensiones	22.2		
Vilaflor de Chasna	2017	Pensiones	22.7		
Vilaflor de Chasna	2016	Pensiones	22.5		
Vilaflor de Chasna	2015	Pensiones	21.7		
Vilaflor de Chasna	2023	Prestaciones por desempleo	2.8		
Vilaflor de Chasna	2022	Prestaciones por desempleo	3.3		
Vilaflor de Chasna	2021	Prestaciones por desempleo	7.7		
Vilaflor de Chasna	2020	Prestaciones por desempleo	10.3		
Vilaflor de Chasna	2019	Prestaciones por desempleo	2.9		
Vilaflor de Chasna	2018	Prestaciones por desempleo	3.1		
Vilaflor de Chasna	2017	Prestaciones por desempleo	3.6		
Vilaflor de Chasna	2016	Prestaciones por desempleo	3.7		
Vilaflor de Chasna	2015	Prestaciones por desempleo	4.1		
Vilaflor de Chasna	2023	Otras prestaciones	3.4		
Vilaflor de Chasna	2022	Otras prestaciones	3.2		
Vilaflor de Chasna	2021	Otras prestaciones	3.7		
Vilaflor de Chasna	2020	Otras prestaciones	4.1		
Vilaflor de Chasna	2019	Otras prestaciones	2.6		
Vilaflor de Chasna	2018	Otras prestaciones	2.7		
Vilaflor de Chasna	2017	Otras prestaciones	2.5		
Vilaflor de Chasna	2016	Otras prestaciones	1.9		
Vilaflor de Chasna	2015	Otras prestaciones	1.9		
Vilaflor de Chasna	2023	Otros ingresos	14.3		
Vilaflor de Chasna	2022	Otros ingresos	14.7		
Vilaflor de Chasna	2021	Otros ingresos	14.7		
Vilaflor de Chasna	2020	Otros ingresos	11.2		
Vilaflor de Chasna	2019	Otros ingresos	15.5		
Vilaflor de Chasna	2018	Otros ingresos	16		
Vilaflor de Chasna	2017	Otros ingresos	14.5		
Vilaflor de Chasna	2016	Otros ingresos	15.3		
Vilaflor de Chasna	2015	Otros ingresos	15.5		
La Gomera	2023	Sueldos y salarios	59.9		
La Gomera	2022	Sueldos y salarios	59.7		
La Gomera	2021	Sueldos y salarios	57		
La Gomera	2020	Sueldos y salarios	55.4		
La Gomera	2019	Sueldos y salarios	60.3		
La Gomera	2018	Sueldos y salarios	59.8		
La Gomera	2017	Sueldos y salarios	60		
La Gomera	2016	Sueldos y salarios	59.2		
La Gomera	2015	Sueldos y salarios	59.2		
La Gomera	2023	Pensiones	20.7		
La Gomera	2022	Pensiones	20.7		
La Gomera	2021	Pensiones	20.8		
La Gomera	2020	Pensiones	21.3		
La Gomera	2019	Pensiones	20.1		
La Gomera	2018	Pensiones	20.3		
La Gomera	2017	Pensiones	21		
La Gomera	2016	Pensiones	21.6		
La Gomera	2015	Pensiones	21.5		
La Gomera	2023	Prestaciones por desempleo	2.2		
La Gomera	2022	Prestaciones por desempleo	2.4		
La Gomera	2021	Prestaciones por desempleo	5.3		
La Gomera	2020	Prestaciones por desempleo	8.1		
La Gomera	2019	Prestaciones por desempleo	3.2		
La Gomera	2018	Prestaciones por desempleo	3.1		
La Gomera	2017	Prestaciones por desempleo	3.5		
La Gomera	2016	Prestaciones por desempleo	3.9		
La Gomera	2015	Prestaciones por desempleo	3.9		
La Gomera	2023	Otras prestaciones	3.6		
La Gomera	2022	Otras prestaciones	3.8		
La Gomera	2021	Otras prestaciones	4		
La Gomera	2020	Otras prestaciones	4.3		
La Gomera	2019	Otras prestaciones	3.7		
La Gomera	2018	Otras prestaciones	4.2		
La Gomera	2017	Otras prestaciones	3.5		
La Gomera	2016	Otras prestaciones	3.2		
La Gomera	2015	Otras prestaciones	3.4		
La Gomera	2023	Otros ingresos	13.6		
La Gomera	2022	Otros ingresos	13.4		
La Gomera	2021	Otros ingresos	13		
La Gomera	2020	Otros ingresos	11		
La Gomera	2019	Otros ingresos	12.7		
La Gomera	2018	Otros ingresos	12.7		
La Gomera	2017	Otros ingresos	12.1		
La Gomera	2016	Otros ingresos	12.2		
La Gomera	2015	Otros ingresos	12		
Agulo	2023	Sueldos y salarios	51.1		
Agulo	2022	Sueldos y salarios	49.3		
Agulo	2021	Sueldos y salarios	47		
Agulo	2020	Sueldos y salarios	46.6		
Agulo	2019	Sueldos y salarios	50.9		
Agulo	2018	Sueldos y salarios	49.8		
Agulo	2017	Sueldos y salarios	47.7		
Agulo	2016	Sueldos y salarios	49.5		
